-95.857022,40.657754,"Walmart Supercenter; #4209,",
-97.444234,42.024885,"Walmart Supercenter; #0645,",
-100.759107,41.120923,"Walmart Supercenter; #1585,",
-101.718691,41.11251,"Walmart Supercenter; #7129,",
-96.114191,41.21381,"Walmart Supercenter; #5361,",
-96.117615,41.291153,"Wm Nbrhd Mkt; #4138,",
-96.117611,41.213912,"Sam's Club; #8146,","Gas,"
-96.025028,41.245199,"Walmart Supercenter; #4358,",
-96.18006,41.293573,"Walmart Supercenter; #5141,",
-96.198862,41.233063,"Walmart Supercenter; #3267,",
-96.045644,41.280981,"Wm Nbrhd Mkt; #3152,",
-95.981201,41.262821,"Wm Nbrhd Mkt; #4139,",
-95.991518,41.300098,"Walmart Supercenter; #3151,",
-95.992054,41.211764,"Wm Nbrhd Mkt; #3172,",
-96.068139,41.316527,"Walmart Supercenter; #1637,",
-96.168662,41.192888,"Wm Nbrhd Mkt; #3153,",
-96.021777,41.175,"Walmart Supercenter; #1671,",
-96.020988,41.162174,"Sam's Club; #6181,","Gas,"
-103.677246,41.879671,"Walmart Supercenter; #0867,",
-97.101416,40.876247,"Walmart Supercenter; #0885,",
-102.94543,41.116939,"Walmart Supercenter; #5170,",
-96.429136,42.473599,"Walmart Supercenter; #1332,",
-97.594519,40.827703,"Walmart Supercenter; #0350,",
-71.580744,42.809862,"Walmart Supercenter; #1796,",
-71.484327,42.964203,"Walmart; #2246,",
-72.328898,43.376997,"Walmart Supercenter; #1975,",
-71.476662,43.226344,"Sam's Club; #6386,","Gas,"
-71.481128,43.227815,"Walmart Supercenter; #2055,",
-71.334908,42.897651,"Walmart Supercenter; #1753,","Gas,"
-71.069762,43.027671,"Walmart Supercenter; #3535,",
-71.439821,43.565197,"Walmart Supercenter; #2639,",
-71.194318,44.425779,"Walmart Supercenter; #2634,",
-72.530252,42.812893,"Walmart Supercenter; #1907,",
-71.474778,43.039776,"Walmart Supercenter; #1698,",
-71.423398,42.727353,"Walmart; #1785,",
-71.42589,42.726329,"Sam's Club; #6352,","Gas,"
-72.287521,42.924045,"Walmart; #3549,",
-71.79908,44.30398,"Walmart; #2681,",
-71.442447,42.959279,"Sam's Club; #6669,",
-71.44288,42.956005,"Walmart Supercenter; #2399,",
-70.809178,43.100943,"Walmart; #2398,",
-71.107577,44.017009,"Walmart Supercenter; #2140,",
-71.109957,42.825184,"Walmart Supercenter; #1930,",
-71.740844,43.768858,"Walmart Supercenter; #2758,",
-70.787874,43.033275,"Walmart Supercenter; #2130,",
-72.038913,42.742157,"Walmart; #2057,",
-71.012272,43.335348,"Walmart Supercenter; #2330,",
-71.23936,42.80141,"Walmart Supercenter; #2142,",
-70.886177,42.892981,"Sam's Club; #6337,",
-70.866061,42.882983,"Walmart Supercenter; #1762,",
-70.880016,43.234397,"Walmart Supercenter; #1749,","Gas,"
-71.575856,43.453182,"Walmart Supercenter; #2369,",
-72.324426,43.624576,"Walmart; #2138,",
-72.0257,44.1416,"Walmart Supercenter; #4389,",
-75.0898,39.893202,"Walmart; #5047,",
-74.105874,40.661479,"Walmart Supercenter; #5867,",
-74.928581,39.808381,"Walmart Supercenter; #1807,",
-74.403041,40.908002,"Walmart; #5077,",
-74.729606,40.613156,"Walmart Supercenter; #5069,",
-74.123816,40.072928,"Walmart Supercenter; #1977,",
-75.207353,39.466867,"Walmart; #5384,",
-74.714268,40.887378,"Sam's Club; #4744,",
-74.84068,40.048513,"Walmart Supercenter; #2040,",
-74.458757,40.809205,"Walmart Supercenter; #3598,",
-75.046025,39.937804,"Walmart; #5340,",
-74.980153,40.007191,"Walmart; #2871,",
-74.978032,40.007184,"Sam's Club; #8145,","Gas,"
-74.920162,40.628631,"Walmart; #2582,",
-75.090849,39.839097,"Sam's Club; #6670,","Gas/Diesel,"
-74.400153,40.458418,"Walmart Supercenter; #3078,",
-74.55219,40.254563,"Walmart; #3266,",
-74.377097,40.531438,"Walmart; #5201,",
-74.375897,40.516705,"Sam's Club; #6369,","Gas,"
-74.708074,40.882796,"Walmart; #3291,",
-74.853876,40.526805,"Walmart Supercenter; #2294,",
-74.57969,41.11487,"Walmart; #2090,",
-74.293123,40.241411,"Sam's Club; #6671,",
-74.294399,40.243166,"Walmart Supercenter; #3236,",
-74.099707,40.867153,"Walmart Supercenter; #5752,",
-74.841456,40.816962,"Walmart Supercenter; #2503,",
-74.715848,40.233395,"Walmart Supercenter; #5012,",
-74.635056,40.195632,"Walmart; #2518,",
-74.785249,39.647956,"Walmart; #2254,",
-74.223909,40.132113,"Walmart Supercenter; #2195,",
-74.135969,40.747835,"Walmart Supercenter; #5447,",
-74.178283,39.858226,"Walmart Supercenter; #5414,",
-74.650152,40.874795,"Walmart; #2569,",
-74.24899,40.61258,"Walmart; #3469,",
-74.229551,40.646344,"Sam's Club; #4967,","Gas/Diesel,"
-74.364434,36.6024,"Walmart Supercenter; #3830,",
-74.767847,39.978445,"Walmart; #2841,",
-74.274536,39.701395,"Walmart Supercenter; #1921,",
-74.585125,40.546549,"Walmart Supercenter; #2651,",
-74.915693,39.895206,"Walmart Supercenter; #1869,",
-74.65219,39.452022,"Walmart Supercenter; #2108,",
-75.03701,39.425065,"Walmart; #2109,",
-74.084687,40.224387,"Walmart Supercenter; #5142,",
-74.739441,41.070434,"Walmart; #2604,",
-74.01491,40.812634,"Walmart Supercenter; #3795,",
-74.467337,40.46147,"Walmart; #2003,",
-74.299011,40.448688,"Walmart; #2825,",
-74.316859,40.374677,"Walmart Supercenter; #4153,",
-75.502744,39.613442,"Walmart; #2041,",
-75.147313,40.678041,"Walmart Supercenter; #2497,",
-74.440793,40.553995,"Walmart; #2633,",
-74.543795,39.393457,"Sam's Club; #8144,","Gas,"
-74.677539,40.302687,"Walmart; #2171,",
-74.679897,40.301848,"Sam's Club; #6541,",
-74.870939,39.020358,"Walmart; #3337,",
-74.313328,40.992282,"Walmart; #3443,",
-74.563674,40.906419,"Walmart; #5178,",
-74.09389,40.891428,"Walmart; #3562,",
-74.042374,40.791397,"Sam's Club; #4774,",
-74.041606,40.79256,"Walmart Supercenter; #3520,",
-75.0225,39.855043,"Walmart Supercenter; #4456,",
-74.058964,40.859692,"Walmart Supercenter; #3159,",
-74.238908,39.974845,"Walmart; #1844,",
-75.035255,39.728645,"Walmart Supercenter; #1742,",
-74.29884,40.687627,"Walmart; #3292,",
-75.047395,39.489132,"Walmart Supercenter; #3339,",
-74.425425,40.638594,"Walmart; #5111,",
-74.930149,39.808412,"Walmart Supercenter; #1807,",
-74.962169,39.662737,"Walmart Supercenter; #3774,",
-75.021101,39.720002,"Sam's Club; #4722,",
-74.294345,40.5355,"Walmart; #5281,",
-75.091845,39.843152,"Walmart Supercenter; #3422,",
-75.128328,39.832064,"Walmart Supercenter; #5476,",
-53.245824,47.727564,"Walmart; #3015,",
-53.98665,48.17092,"Walmart; #3018,",
-57.92336,48.95968,"Walmart; #3185,",
-54.596653,48.960675,"Walmart; #3033,",
-55.651622,48.947507,"Walmart; #3036,",
-66.924827,52.947802,"Walmart; #1035,",
-55.149976,47.177082,"Walmart; #1026,",
-52.813535,47.501832,"Walmart; #3093,",
-52.755188,47.53149,"Walmart; #1179,",
-52.78316,47.55392,"Walmart; #3092,",
-52.715128,47.61912,"Walmart; #3196,",
-58.575225,48.54982,"Walmart; #3095,",
-106.689155,35.18051,"Wm Nbrhd Mkt; #3317,",
-105.957695,32.888184,"Walmart Supercenter; #1306,","Gas,"
-105.931321,32.915604,"Wm Nbrhd Mkt; #5726,",
-106.65777,35.203818,"Walmart Supercenter; #1397,",
-106.657319,35.209675,"Sam's Club; #4703,","Gas,"
-106.518056,35.109291,"Wm Nbrhd Mkt; #5675,",
-106.517036,35.129894,"Wm Nbrhd Mkt; #3512,",
-106.612971,35.138203,"Sam's Club; #4938,","Gas,"
-106.72795,35.104205,"Wm Nbrhd Mkt; #4676,",
-106.548508,35.105801,"Walmart Supercenter; #5491,",
-106.70059,35.11118,"Walmart Supercenter; #2924,",
-106.606984,35.112043,"Walmart Supercenter; #0850,",
-106.531803,35.077803,"Sam's Club; #6672,","Gas,"
-106.587777,35.075351,"Walmart Supercenter; #0831,",
-106.712063,35.026002,"Walmart Supercenter; #5430,",
-106.531791,35.079178,"Walmart Supercenter; #0835,",
-106.591989,35.105555,"Wm Nbrhd Mkt; #2451,",
-106.550724,35.145263,"Walmart Supercenter; #0824,",
-106.739451,35.055294,"Wm Nbrhd Mkt; #3385,",
-104.427459,32.847696,"Walmart Supercenter; #3427,","Gas/Diesel,"
-106.76902,34.69639,"Walmart Supercenter; #1414,",
-106.572982,35.320021,"Walmart Supercenter; #3731,",
-104.221763,32.394246,"Walmart Supercenter; #0868,","Gas,"
-103.19881,34.437633,"Walmart Supercenter; #0821,","Gas,"
-107.744593,32.26972,"Walmart Supercenter; #5166,",
-106.18941,35.07071,"Walmart Supercenter; #4201,",
-106.065964,36.015349,"Walmart Supercenter; #2656,",
-108.227519,36.732298,"Walmart Supercenter; #3428,",
-108.153637,36.765921,"Sam's Club; #6347,","Gas,"
-108.151755,36.767103,"Walmart Supercenter; #0826,",
-108.768996,35.527741,"Walmart Supercenter; #0906,",
-107.825554,35.125703,"Walmart Supercenter; #2652,",
-103.16044,32.742612,"Walmart Supercenter; #0549,",
-106.722407,32.327641,"Wm Nbrhd Mkt; #5782,",
-106.784148,32.289574,"Walmart Supercenter; #5155,",
-106.766427,32.346651,"Sam's Club; #4784,","Gas,"
-106.747675,32.362118,"Walmart Supercenter; #4601,",
-106.751394,32.315123,"Walmart Supercenter; #0806,",
-105.226572,35.619857,"Walmart Supercenter; #1380,",
-106.763944,34.816492,"Walmart Supercenter; #3596,",
-103.318958,34.190032,"Walmart Supercenter; #2653,","Gas,"
-106.629794,35.264946,"Wm Nbrhd Mkt; #3517,",
-106.69827,35.243272,"Walmart Supercenter; #3732,",
-104.525631,33.448248,"Sam's Club; #4961,","Gas/Diesel,"
-104.52504,33.449766,"Walmart Supercenter; #0611,",
-105.613492,33.325449,"Walmart Supercenter; #0851,","Gas,"
-105.998445,35.652527,"Walmart; #0829,",
-106.008087,35.639633,"Sam's Club; #6408,","Gas,"
-106.032518,35.618852,"Walmart Supercenter; #3423,",
-108.247328,32.788626,"Walmart Supercenter; #1357,","Gas/Diesel,"
-106.890174,34.064783,"Walmart Supercenter; #5492,",
-105.585567,36.386995,"Walmart; #0873,",
-107.2496,33.1533,"Walmart Supercenter; #4341,",
-64.199889,45.816012,"Walmart Supercentre; #5789,",
-62.013096,45.610601,"Walmart; #1014,",
-63.644399,44.752376,"Walmart Supercentre; #3081,",
-64.533742,44.400792,"Walmart Supercentre; #1003,",
-63.56741,44.69839,"Walmart Supercentre; #3021,",
-63.500279,44.670387,"Walmart; #1176,",
-65.771409,44.599683,"Walmart; #1017,",
-64.922045,44.967019,"Walmart; #1177,",
-63.676258,44.654378,"Walmart Supercentre; #3138,",
-63.618507,44.64812,"Walmart Supercentre; #3636,",
-62.667053,45.579732,"Walmart Supercentre; #3061,",
-64.452782,45.068319,"Walmart Supercentre; #3738,",
-60.263502,46.214091,"Walmart; #1178,",
-61.333289,45.616828,"Walmart; #3068,",
-60.225852,46.109795,"Walmart Supercentre; #3100,",
-60.147674,46.150746,"Walmart Supercentre; #3101,",
-63.305118,45.353133,"Walmart Supercentre; #3184,",
-66.098817,43.845197,"Walmart Supercentre; #1016,",
-114.408914,62.44864,"Walmart; #3121,",
-119.756967,39.188,"Walmart Supercenter; #3408,",
-119.776864,39.111564,"Walmart Supercenter; #1648,",
-115.791702,40.839971,"Walmart Supercenter; #2402,",
-118.806348,39.476837,"Walmart Supercenter; #2453,",
-119.216718,39.610003,"Walmart Supercenter; #4370,",
-119.721434,38.923434,"Walmart Supercenter; #5864,","Gas,"
-115.047755,36.041072,"Wm Nbrhd Mkt; #3354,",
-114.978607,36.0396,"Walmart Supercenter; #2050,",
-115.034243,36.061675,"Walmart Supercenter; #2838,",
-115.324326,36.219979,"Wm Nbrhd Mkt; #3655,",
-115.079647,36.156693,"Wm Nbrhd Mkt; #3355,",
-115.126629,36.022862,"Sam's Club; #6261,","Gas,"
-115.062422,36.164215,"Walmart; #1559,",
-115.123887,36.022016,"Walmart Supercenter; #2593,",
-115.243784,36.216282,"Walmart; #1838,",
-115.107764,36.098683,"Walmart Supercenter; #4557,",
-115.245688,36.12376,"Walmart Supercenter; #1584,",
-115.201296,36.158,"Walmart Supercenter; #3473,",
-115.608,36.014057,"Wm Nbrhd Mkt; #5269,",
-115.102035,36.097143,"Sam's Club; #8177,",
-115.062625,36.109256,"Walmart Supercenter; #3350,",
-115.295569,36.093854,"Walmart Supercenter; #5070,",
-115.223929,36.23998,"Wm Nbrhd Mkt; #5258,",
-115.121077,36.080416,"Walmart Supercenter; #1560,",
-115.225609,36.194921,"Wm Nbrhd Mkt; #5259,",
-115.231887,36.159764,"Wm Nbrhd Mkt; #3788,",
-115.204382,36.278266,"Walmart Supercenter; #3351,",
-115.029474,36.196449,"Wm Nbrhd Mkt; #5423,",
-115.246227,36.064399,"Sam's Club; #4983,","Gas/Diesel,"
-115.248369,36.124617,"Sam's Club; #6382,","Gas,"
-115.248846,36.064002,"Walmart Supercenter; #4356,",
-115.118757,36.054229,"Wm Nbrhd Mkt; #3356,",
-115.269945,36.271497,"Walmart Supercenter; #2884,",
-115.27006,36.272884,"Sam's Club; #6257,","Gas,"
-114.107398,36.805842,"Walmart Supercenter; #3847,",
-115.168877,36.237759,"Walmart Supercenter; #2592,",
-115.114487,36.240221,"Sam's Club; #4974,","Gas/Diesel,"
-115.19031,36.200819,"Walmart Supercenter; #3728,",
-115.181047,36.260339,"Wm Nbrhd Mkt; #5306,",
-115.115972,36.267557,"Wm Nbrhd Mkt; #4339,",
-115.993687,36.214961,"Walmart Supercenter; #5101,",
-119.756157,39.421627,"Walmart Supercenter; #3277,","Gas/Diesel,"
-119.782803,39.528898,"Walmart Supercenter; #2106,",
-119.854097,39.616261,"Walmart Supercenter; #4239,",
-119.47852,39.28934,"Sam's Club; #4768,","Gas,"
-119.79757,39.480283,"Walmart Supercenter; #2189,",
-119.866086,39.535507,"Walmart Supercenter; #3254,",
-119.744697,39.583822,"Walmart Supercenter; #3729,",
-117.746769,40.954012,"Walmart Supercenter; #2617,","Gas,"
-73.848145,42.694765,"Walmart Supercenter; #2152,",
-78.225942,43.234855,"Walmart Supercenter; #3607,",
-78.811757,42.981589,"Walmart Supercenter; #2210,",
-74.184966,42.964687,"Walmart Supercenter; #2146,",
-76.547094,42.954308,"Walmart Supercenter; #1830,",
-78.208809,43.012914,"Walmart Supercenter; #2088,",
-77.928885,43.197127,"Walmart Supercenter; #1993,",
-76.272273,43.038795,"Walmart Supercenter; #2581,",
-77.243516,42.875496,"Walmart Supercenter; #1673,",
-73.881764,42.212219,"Walmart Supercenter; #2351,",
-73.081112,40.861938,"Walmart; #2286,",
-76.129475,43.289702,"Walmart Supercenter; #2911,","Gas,"
-78.74301,42.908842,"Walmart Supercenter; #2586,",
-78.751312,42.915243,"Sam's Club; #6673,",
-76.117306,43.162056,"Walmart Supercenter; #5242,",
-73.749043,42.846485,"Walmart Supercenter; #2844,",
-74.457661,42.680755,"Walmart Supercenter; #2135,",
-73.290884,40.811899,"Walmart; #5202,",
-76.218464,42.567463,"Walmart Supercenter; #1781,",
-73.544661,40.726161,"Walmart; #2916,",
-73.077237,40.902506,"Walmart; #2915,",
-76.060339,43.061883,"Walmart; #2166,",
-76.881624,42.152527,"Sam's Club; #6431,",
-73.817229,41.072228,"Sam's Club; #6674,",
-75.843299,44.040033,"Walmart Supercenter; #5497,",
-73.420559,40.727124,"Walmart; #5295,",
-73.897205,41.529963,"Walmart Supercenter; #1810,",
-73.899162,41.529332,"Sam's Club; #6356,",
-79.311486,42.454561,"Walmart Supercenter; #1949,","Gas,"
-76.446719,43.323679,"Walmart Supercenter; #3332,",
-77.788114,42.80139,"Walmart Supercenter; #1966,",
-77.021078,42.858878,"Walmart Supercenter; #1731,",
-73.791751,42.608464,"Walmart Supercenter; #3583,",
-73.943133,42.842183,"Walmart Supercenter; #2874,",
-74.322693,43.06088,"Walmart Supercenter; #1806,",
-77.725081,43.214631,"Walmart; #1610,",
-77.645557,43.239857,"Walmart Supercenter; #5282,",
-77.73,43.21578,"Sam's Club; #8178,",
-78.808864,42.768879,"Walmart Supercenter; #2405,",
-77.62472,43.078319,"Walmart Supercenter; #1619,",
-77.622581,43.079721,"Sam's Club; #8179,","Gas,"
-74.996091,43.021909,"Walmart Supercenter; #2285,",
-77.66807,42.346812,"Walmart; #2326,",
-76.855804,42.158469,"Walmart Supercenter; #1976,",
-73.762998,42.271572,"Walmart Supercenter; #2097,",
-77.599679,43.193785,"Walmart Supercenter; #3280,","Gas,"
-73.17816,40.801446,"Walmart; #2917,",
-76.512016,42.427547,"Walmart Supercenter; #5240,",
-79.27984,42.098849,"Sam's Club; #6526,",
-75.948087,42.115793,"Walmart Supercenter; #5732,",
-73.986643,41.972279,"Walmart Supercenter; #2504,",
-73.984143,41.970901,"Sam's Club; #6201,",
-79.299816,42.097943,"Walmart Supercenter; #1973,",
-78.69512,42.882592,"Walmart Supercenter; #5027,",
-73.763086,42.757151,"Sam's Club; #6440,",
-73.761736,42.746937,"Walmart Supercenter; #1997,",
-73.511116,40.726436,"Wm Nbrhd Mkt; #4184,",
-76.239984,43.187062,"Walmart Supercenter; #1831,",
-78.695547,43.147414,"Walmart Supercenter; #2107,",
-75.475387,43.774282,"Walmart Supercenter; #5498,",
-77.357913,43.065546,"Walmart Supercenter; #3842,",
-74.321062,44.846558,"Walmart Supercenter; #3334,",
-74.877468,44.924737,"Walmart Supercenter; #1946,",
-72.991408,40.82572,"Sam's Club; #6428,",
-72.947245,40.881128,"Walmart; #2156,",
-74.38068,41.45532,"Walmart Supercenter; #1959,",
-73.867719,41.311207,"Walmart; #2531,",
-74.147516,41.317517,"Walmart Supercenter; #2637,",
-74.678393,41.66683,"Walmart Supercenter; #2547,",
-74.371235,41.74154,"Walmart Supercenter; #4570,",
-75.311281,43.094714,"Walmart Supercenter; #1677,","Gas,"
-77.058108,43.052414,"Walmart Supercenter; #1813,",
-74.073616,41.497391,"Walmart Supercenter; #2104,",
-78.976891,43.094664,"Walmart Supercenter; #1909,",
-78.974973,43.094702,"Sam's Club; #6406,","Gas/Diesel,"
-73.895442,42.7728,"Wm Nbrhd Mkt; #2415,",
-78.840974,43.059502,"Walmart Supercenter; #4597,",
-75.52794,42.497345,"Walmart Supercenter; #2120,","Gas,"
-75.45666,44.707069,"Walmart; #2092,",
-78.467959,42.079488,"Walmart Supercenter; #2159,",
-75.691169,43.077327,"Walmart Supercenter; #2444,",
-75.040284,42.447683,"Walmart Supercenter; #2262,",
-76.478357,43.463673,"Walmart Supercenter; #1926,",
-77.105822,42.154409,"Walmart Supercenter; #2992,",
-73.486758,44.692859,"Walmart Supercenter; #1994,",
-73.484934,44.692879,"Sam's Club; #6456,",
-75.027163,44.662492,"Walmart Supercenter; #3329,",
-73.613165,43.31917,"Walmart Supercenter; #4403,",
-73.680021,43.33488,"Walmart Supercenter; #2116,",
-73.700752,42.641362,"Walmart Supercenter; #1940,",
-72.71059,40.923696,"Walmart; #2906,",
-77.688957,43.132725,"Walmart Supercenter; #2859,",
-75.501947,43.236063,"Walmart Supercenter; #2234,","Gas,"
-73.748639,43.103432,"Walmart Supercenter; #2056,",
-73.942668,42.785261,"Walmart; #2264,",
-78.691802,42.500753,"Walmart Supercenter; #2164,","Gas,"
-74.107232,41.112558,"Walmart; #2905,",
-76.098127,43.055807,"Sam's Club; #8171,","Gas,"
-73.434666,43.856779,"Walmart Supercenter; #2424,",
-73.639935,42.745601,"Walmart Supercenter; #2370,",
-73.578876,40.695001,"Walmart; #2583,",
-75.226619,43.124009,"Walmart Supercenter; #2093,",
-73.72494,40.66212,"Walmart; #5293,",
-76.012253,42.095681,"Walmart Supercenter; #1835,",
-76.007092,42.097791,"Sam's Club; #6366,",
-77.440428,43.0202,"Walmart Supercenter; #2785,",
-74.370925,41.459412,"Sam's Club; #6423,","Gas/Diesel,"
-78.127459,42.766943,"Walmart; #2043,",
-76.843359,42.908265,"Walmart Supercenter; #1705,",
-75.958784,43.975954,"Walmart Supercenter; #1871,",
-75.961438,43.976024,"Sam's Club; #6539,",
-76.863568,42.381622,"Walmart Supercenter; #3221,",
-77.499575,43.190484,"Walmart Supercenter; #1744,",
-73.601218,40.743847,"Walmart Supercenter; #3420,",
-73.765376,41.034337,"Walmart; #3441,",
-78.695082,42.985623,"Walmart Supercenter; #2355,",
-81.490061,40.992669,"Walmart Supercenter; #1911,",
-81.160605,40.900894,"Walmart Supercenter; #2541,",
-84.198675,39.016104,"Walmart Supercenter; #3342,","Gas/Diesel,"
-84.1988754,39.0159836,"Murphy: USA; #7292,","Gas/Diesel,"
-82.272935,40.86207,"Walmart Supercenter; #1448,",
-80.749652,41.882553,"Walmart Supercenter; #2359,",
-82.066094,39.335747,"Walmart Supercenter; #3486,",
-80.774102,41.098363,"Walmart Supercenter; #2063,",
-82.017163,41.46632,"Walmart Supercenter; #5066,","Gas,"
-81.388719,41.350688,"Walmart Supercenter; #3250,",
-84.054869,39.771901,"Walmart Supercenter; #2124,",
-84.057502,39.771938,"Sam's Club; #6517,",
-83.7588101,40.329448,"Murphy: USA; #6819,","Gas/Diesel,"
-83.758036,40.328461,"Walmart Supercenter; #1264,","Gas/Diesel,"
-83.6505085,41.355684,"Murphy: USA; #6666,","Gas/Diesel,"
-83.652355,41.355043,"Walmart Supercenter; #1913,","Gas/Diesel,"
-81.756894,41.41976,"Sam's Club; #6305,","Gas,"
-84.549137,41.459679,"Walmart Supercenter; #2191,",
-82.946137,40.810842,"Walmart Supercenter; #2613,",
-81.575538,39.989263,"Walmart Supercenter; #3262,","Gas/Diesel,"
-81.5735366,39.9895363,"Murphy: USA; #6731,","Gas/Diesel,"
-82.823995,39.853185,"Walmart Supercenter; #5184,",
-81.422024,40.794922,"Walmart Supercenter; #5410,","Gas/Diesel,"
-81.328961,40.834872,"Walmart Supercenter; #5285,","Gas/Diesel,"
-81.3278961,40.8361816,"Murphy: USA; #7122,","Gas/Diesel,"
-81.4215546,40.7963982,"Murphy: USA; #7163,","Gas/Diesel,"
-81.436396,40.878549,"Sam's Club; #6317,","Gas,"
-84.5411065,40.5567209,"Murphy: USA; #7167,","Gas/Diesel,"
-84.540423,40.555193,"Walmart Supercenter; #1433,","Gas/Diesel,"
-81.225133,41.586155,"Walmart Supercenter; #3293,",
-82.978283,39.360917,"Sam's Club; #4963,","Gas/Diesel,"
-82.9715898,39.3463614,"Murphy: USA; #7151,","Gas/Diesel,"
-82.971007,39.346849,"Walmart Supercenter; #2400,","Gas/Diesel,"
-84.598105,39.260239,"Walmart Supercenter; #4609,",
-84.520395,39.296954,"Walmart Supercenter; #3656,",
-84.598105,39.128338,"Walmart Supercenter; #2447,",
-84.4284,39.249631,"Walmart Supercenter; #3749,",
-84.402411,39.147746,"Walmart Supercenter; #2250,",
-84.269572,39.091057,"Walmart Supercenter; #1443,",
-84.429735,39.162152,"Sam's Club; #8131,","Gas,"
-84.603829,39.187464,"Sam's Club; #6450,","Gas,"
-84.266154,39.092287,"Sam's Club; #6528,","Gas,"
-84.588525,39.224298,"Walmart Supercenter; #1521,",
-82.949563,39.582202,"Walmart Supercenter; #1427,",
-84.3306168,39.8578003,"Murphy: USA; #7162,","Gas/Diesel,"
-84.333263,39.856553,"Walmart Supercenter; #5409,","Gas/Diesel,"
-81.75443,41.419679,"Walmart Supercenter; #2073,",
-81.691336,41.461889,"Walmart Supercenter; #4285,",
-83.118807,39.926974,"Walmart Supercenter; #5185,",
-83.152911,39.986365,"Sam's Club; #6308,","Gas,"
-83.089938,40.066222,"Walmart Supercenter; #3812,",
-83.000032,39.888969,"Walmart; #2666,",
-82.914449,40.059445,"Walmart Supercenter; #2098,",
-82.912225,40.059272,"Sam's Club; #6307,",
-83.146252,39.983492,"Walmart Supercenter; #2426,",
-80.773468,41.274452,"Walmart Supercenter; #2197,",
-81.851185,40.296092,"Walmart Supercenter; #1937,","Gas/Diesel,"
-81.8507538,40.2969818,"Murphy: USA; #7219,","Gas/Diesel,"
-82.7112122,40.4130516,"Murphy: USA; #7513,","Gas/Diesel,"
-81.47007,41.118113,"Sam's Club; #4750,","Gas,"
-84.189859,39.629269,"Sam's Club; #8136,","Gas/Diesel,"
-84.2039185,39.7102127,"Murphy: USA; #6935,","Gas/Diesel,"
-84.195188,39.845986,"Walmart Supercenter; #3783,",
-84.108493,39.647522,"Walmart Supercenter; #1503,",
-84.194158,39.847788,"Sam's Club; #6380,","Gas,"
-84.212274,39.63031,"Walmart Supercenter; #1504,",
-84.362183,41.304816,"Walmart Supercenter; #5385,",
-83.072334,40.265869,"Walmart; #1990,",
-83.089142,40.086586,"Sam's Club; #6242,","Gas,"
-83.138616,40.073608,"Walmart Supercenter; #2471,",
-83.090189,40.123642,"Walmart Supercenter; #2774,",
-80.587445,40.663936,"Walmart Supercenter; #1707,",
-81.446651,41.642218,"Walmart Supercenter; #1863,",
-84.634384,39.767811,"Walmart Supercenter; #5374,",
-82.067209,41.349857,"Walmart Supercenter; #4255,",
-81.633249,41.133655,"Sam's Club; #6404,",
-81.632939,41.134329,"Walmart; #1895,",
-83.67237,41.056828,"Walmart Supercenter; #3840,","Gas/Diesel,"
-83.6729123,41.0585167,"Murphy: USA; #7347,","Gas/Diesel,"
-83.594309,41.056529,"Walmart Supercenter; #1718,",
-84.2792892,39.5641174,"Murphy: USA; #7429,","Gas/Diesel,"
-84.27789,39.565471,"Walmart Supercenter; #3784,","Gas/Diesel,"
-83.118568,41.374626,"Walmart Supercenter; #1429,","Gas/Diesel,"
-83.1187744,41.3733482,"Murphy: USA; #7148,","Gas/Diesel,"
-82.17237,38.822491,"Walmart Supercenter; #2605,",
-84.618619,40.126198,"Walmart Supercenter; #2035,",
-83.042266,39.87658,"Walmart Supercenter; #5466,",
-84.599286,39.426371,"Walmart Supercenter; #2441,",
-84.507807,39.388679,"Walmart Supercenter; #3502,","Gas/Diesel,"
-84.5074768,39.3905678,"Murphy: USA; #6754,","Gas/Diesel,"
-82.450739,40.028273,"Walmart Supercenter; #1594,",
-83.62159,39.22696,"Walmart Supercenter; #3515,","Gas/Diesel,"
-83.6193044,39.2265766,"Murphy: USA; #6833,","Gas/Diesel,"
-83.700773,41.61634,"Walmart Supercenter; #3445,",
-84.099649,39.863492,"Walmart Supercenter; #1495,",
-82.625951,39.035655,"Walmart Supercenter; #1519,","Gas/Diesel,"
-82.5982285,38.8465385,"Murphy: USA; #6851,","Gas/Diesel,"
-81.385115,41.097747,"Walmart Supercenter; #3722,",
-81.3833747,41.1002565,"Murphy: USA; #7515,","Gas/Diesel,"
-83.584041,40.656523,"Walmart Supercenter; #5355,","Gas/Diesel,"
-83.5829343,40.6549877,"Murphy: USA; #7168,","Gas/Diesel,"
-82.641257,39.740484,"Walmart Supercenter; #3792,",
-84.175782,39.455649,"Walmart Supercenter; #1407,",
-83.017184,40.165121,"Walmart Supercenter; #2725,",
-84.07242,40.724902,"Sam's Club; #6375,","Gas,"
-84.059721,40.729884,"Walmart Supercenter; #3206,","Gas/Diesel,"
-84.152183,40.751494,"Walmart Supercenter; #1330,",
-84.0578918,40.7304878,"Murphy: USA; #6816,","Gas/Diesel,"
-82.4386127,39.5413151,"Murphy: USA; #6729,","Gas/Diesel,"
-82.437832,39.539075,"Walmart Supercenter; #3282,","Gas/Diesel,"
-83.428153,39.908319,"Walmart Supercenter; #5203,",
-82.208099,41.429233,"Walmart Supercenter; #1839,",
-84.296027,39.290535,"Sam's Club; #6544,","Gas,"
-81.51832,41.30996,"Walmart Supercenter; #1927,",
